Model,Horizon,MAE,RMSE,MAPE,sMAPE,MASE_48
LSTM,27,293.9992887874859,341.1993637643767,28.5762210215853,23.75853566342752,2.5115699987875533
LSTM,28,284.27957393448327,333.0131350205856,27.383301881424256,22.83558720306865,2.4285366543116185
LSTM,29,275.04657229299903,325.23595097319924,26.046366714653168,22.075178903483224,2.349661191662897
LSTM,30,273.0778744593961,322.3750970413532,25.565642904407614,21.751316760309983,2.3328430475240203
LSTM,31,276.3441505227551,330.05353366645886,24.838245393738166,21.586341607287306,2.360746111515512
LSTM,32,264.64396547112227,315.8676967863914,22.828760866008544,20.216333466533655,2.2607940542260647
LSTM,33,247.20474645229498,298.72987394923445,20.535576024919592,18.491484164156866,2.111814716654836
LSTM,34,226.33114721996841,279.7397873478028,17.846182130095897,16.448754766234604,1.9334962390325265
LSTM,35,194.12377079616135,253.94043768554047,14.437138176956546,13.716614051151096,1.6583558443080937
LSTM,36,172.4337304589055,232.8420299582584,12.151285757205684,11.810715334508668,1.4730626934021367
LSTM,37,168.21149946362553,225.46227552840523,11.890081734130051,11.266420326612892,1.4369931207870772
LSTM,38,151.05656423263326,210.6617640332817,10.421502842877182,9.947097348598485,1.2904423558685678
LSTM,39,148.23990842176022,205.06758928759012,10.343791732849574,9.823250790376187,1.2663802968728641
LSTM,40,134.90716820365117,190.5755356123785,9.340832922018981,8.987453763839282,1.1524816868744028
LSTM,41,133.55420546778603,181.23073872649312,9.493018099856293,9.062585227277612,1.1409236296053165
LSTM,42,126.70911509811734,177.1725411895304,9.115895145978522,8.74089426141054,1.0824475574952355
LSTM,43,116.06235696432913,160.9241721055853,8.607397065178253,8.309948671277612,0.99149469014834
LSTM,44,108.55056320532769,148.29453396537457,8.451945185339705,8.122940595805312,0.9273231204823164
LSTM,45,100.00551727095129,135.77056789824059,8.267268478252475,7.877072070013223,0.8543247091747485
LSTM,46,104.47046259321573,137.8419646839003,9.156426327724551,8.574251023530824,0.8924677358598644
LSTM,47,99.56933667971306,128.27819879736168,9.0748037246748,8.529780306935027,0.8505985161913387
LSTM,48,62.519630834404666,90.14852754441183,4.455671910567318,4.457274917135582,0.5340911870452377
Chronos_Bolt_Tiny,1,49.20293543243243,61.661274134568714,3.8513169406787213,3.7427271967330324,0.4203296443132023
Chronos_Bolt_Tiny,2,42.65687613305613,57.59350042246332,3.559175194527589,3.4576795284515778,0.3644081275829972
Chronos_Bolt_Tiny,3,42.98829355717256,56.982083134589615,3.8808881265950474,3.76673759859754,0.36723935232139426
Chronos_Bolt_Tiny,4,43.96449071101871,56.84673488343347,4.240431955524744,4.114402798723119,0.3755787857078268
Chronos_Bolt_Tiny,5,40.08662834511435,51.40703583389477,4.091261257268286,3.990052442517602,0.34245107707356265
Chronos_Bolt_Tiny,6,36.08916222037422,46.83221716044884,3.8314174351202275,3.7581526119182813,0.3083016203470735
Chronos_Bolt_Tiny,7,33.725259557172556,44.335830705911945,3.6780504347938834,3.626237146277374,0.28810732996821864
Chronos_Bolt_Tiny,8,35.690444561330565,46.87144372069835,3.9488266249528996,3.881592535849041,0.30489546479285135
Chronos_Bolt_Tiny,9,37.66911378794179,49.12900543567442,4.196813050463795,4.122820666514797,0.32179879230624925
Chronos_Bolt_Tiny,10,39.62033335966736,52.24498663211708,4.365955475409974,4.314573523138138,0.3384676235731691
Chronos_Bolt_Tiny,11,46.387229004158016,61.99888583358643,5.031254993694925,4.949832108212766,0.39627569568015275
Chronos_Bolt_Tiny,12,60.05774277338877,81.49846143074356,6.306706201679714,6.149370551380105,0.5130598293847427
Chronos_Bolt_Tiny,13,77.80330014968816,104.81711291661573,7.912150133132435,7.634101350301116,0.6646561468516637
Chronos_Bolt_Tiny,14,99.44168383783784,130.57897466103026,9.516090830738392,9.223658582711707,0.8495080065876046
Chronos_Bolt_Tiny,15,119.04196606444907,152.90925756186297,10.843477921291848,10.550320885197797,1.016948822554031
Chronos_Bolt_Tiny,16,127.8880381060291,166.72101603252378,11.755130375517995,11.183934840999928,1.0925188323944475
Chronos_Bolt_Tiny,17,135.9648618004158,175.56702220658312,12.103110444969873,11.57440215361416,1.161517326098224
Chronos_Bolt_Tiny,18,138.89406797297298,179.31430522714248,12.187179594832319,11.669766067818998,1.186540877595914
Chronos_Bolt_Tiny,19,141.1257611081081,181.85607129857024,12.39835959876198,11.875351022038114,1.2056057316226767
Chronos_Bolt_Tiny,20,146.01722496465698,187.97272972922482,12.864792370682975,12.323171913016903,1.2473924105052305
Chronos_Bolt_Tiny,21,149.06708046777547,193.7457458876082,13.04541751851605,12.740773570567857,1.2734466421799417
Chronos_Bolt_Tiny,22,154.70254651975054,203.03901550925286,13.494842357145295,13.318950341535778,1.3215891649856935
Chronos_Bolt_Tiny,23,163.34066054469855,215.2076206013663,14.378076697471997,14.06089329579922,1.395382636121767
Chronos_Bolt_Tiny,24,179.44965950727652,232.25671666769023,16.30872722414121,15.192903040484754,1.5329982020361317
Chronos_Bolt_Tiny,25,184.77973123908524,240.6859980586681,16.654144506796072,15.638100867355003,1.5785318096452063
Chronos_Bolt_Tiny,26,188.11031540540543,247.9264871642969,16.63845114267536,15.891619760784822,1.6069842433400823
Chronos_Bolt_Tiny,27,193.62315693762991,257.42172344324456,16.943599492206253,16.23590632010442,1.6540792123704782
Chronos_Bolt_Tiny,28,199.37902424116425,265.84578669871615,17.267578102435373,16.430548936102355,1.7032502960699647
Chronos_Bolt_Tiny,29,204.43345887941788,272.3964134971249,17.75489618253617,16.673451741416955,1.7464291977966508
Chronos_Bolt_Tiny,30,206.33007585239085,276.03477782307766,17.70951224322219,16.584382494815266,1.762631571306314
Chronos_Bolt_Tiny,31,204.21869422453221,276.1363940389956,17.0711210802134,16.097000802112113,1.7445945115080024
Chronos_Bolt_Tiny,32,201.85830176715177,274.81274023643397,16.394641841892373,15.525031250501673,1.7244302080303626
Chronos_Bolt_Tiny,33,197.677269,271.19726041583084,15.404587543389583,14.748706912735212,1.6887125826400624
Chronos_Bolt_Tiny,34,193.47846995218296,267.5351709591722,14.539414874265018,14.021799687205219,1.6528431838978845
Chronos_Bolt_Tiny,35,187.73267845738044,262.5193708865563,13.616552120999684,13.152256894109051,1.6037581755730312
Chronos_Bolt_Tiny,36,182.08857177130977,257.5435500879523,12.909857589658166,12.353295920719514,1.555541837767745
Chronos_Bolt_Tiny,37,174.8114686548857,250.00443548337734,12.046065441199861,11.55877972888337,1.4933751776350892
Chronos_Bolt_Tiny,38,167.26744898128896,241.10865169650256,11.416688887038905,10.921191607651643,1.428928309206899
Chronos_Bolt_Tiny,39,159.0722681975052,231.01619493324264,10.898734168874903,10.38685029800684,1.3589187174283637
Chronos_Bolt_Tiny,40,151.69618190436591,220.38522527474157,10.53634925339747,10.008383305966696,1.2959064662126552
Chronos_Bolt_Tiny,41,142.76335272557174,207.32399911568737,9.97991014884059,9.548810750055118,1.219595309603121
Chronos_Bolt_Tiny,42,135.0758926964657,196.28481277033367,9.66930688311625,9.24141841503178,1.1539230623823549
Chronos_Bolt_Tiny,43,125.16024853846154,183.11817601219295,9.24954371648903,8.85009221975966,1.0692159377882617
Chronos_Bolt_Tiny,44,114.10858438461538,167.52779769079535,8.758408529401361,8.407797032796015,0.9748040491066544
Chronos_Bolt_Tiny,45,100.7439389085239,148.53501467866334,8.042952731971429,7.812742133993387,0.8606328796435673
Chronos_Bolt_Tiny,46,93.26707085862786,136.78363487016338,7.773847467251849,7.4615786494861,0.7967596724788177
Chronos_Bolt_Tiny,47,121.52260028690229,157.77200439988826,10.652672903180882,9.88757273962707,1.0381403244681144
Chronos_Bolt_Tiny,48,83.6634508066528,117.12200271045171,6.014759881371173,6.112276297474415,0.7147180998553884
TimesFM,1,36.676451241164244,43.28072824239746,2.845000027976074,2.7907492351050394,0.3133186987601432
TimesFM,2,29.94957118087317,41.522083215660146,2.4723210376677436,2.419313442746997,0.2558524708160285
TimesFM,3,31.368501619542624,45.65856650731995,2.824166507114508,2.749867652181185,0.267974075377816
TimesFM,4,32.9371707941788,46.28332085837907,3.2048535703928747,3.112629699060916,0.2813748643841013
TimesFM,5,30.063822580041585,44.140991436124196,3.078222367048607,2.990577956440636,0.25682849489980886
TimesFM,6,28.40432318918919,41.94384453573704,3.008091014103448,2.9305858195504157,0.24265176372382344
TimesFM,7,28.62891892307692,42.617569723295134,3.0946494931341486,3.0136657048950055,0.2445704347159014
TimesFM,8,28.414883646569645,41.548131805516405,3.1085919575412557,3.042313956014589,0.2427419793431864
TimesFM,9,28.49346430561331,41.752046709127015,3.127857571632669,3.0599257640784794,0.24341327629275716
TimesFM,10,30.035583407484406,43.720878017412346,3.2558580864104534,3.1822752205154674,0.25658725398090154
TimesFM,11,31.918494274428276,47.1005546205163,3.391838514069687,3.3161112240064403,0.27267253930016516
TimesFM,12,37.79970624532225,55.37522313763611,3.8894012681582177,3.79338847197093,0.32291441438607604
TimesFM,13,45.79800152806652,67.02413952090285,4.5284887968887455,4.407517318580488,0.3912420574781147
TimesFM,14,55.442561457380464,81.86287204642404,5.199717593925928,5.042113819253722,0.473633370293442
TimesFM,15,62.173361130977135,90.61101653271625,5.6365263866967785,5.44890187802439,0.5311330826151067
TimesFM,16,65.12965837006237,93.73768249792325,5.897784684148485,5.68505954375427,0.5563880670193445
TimesFM,17,68.37710765072764,98.93727699590669,6.091438323375691,5.846160660060687,0.5841302980279328
TimesFM,18,70.950075993763,102.25819116328218,6.202204052347741,5.9853819455145745,0.6061105896294844
TimesFM,19,77.16580726611227,108.98716217230948,6.770432217514327,6.529078791985103,0.6592101880963447
TimesFM,20,83.27108011018711,115.87916791294624,7.242373553114197,7.0435088547155615,0.7113661649792501
TimesFM,21,90.04091119750518,124.40865878540988,7.844528504875506,7.641108384914428,0.7691993139160754
TimesFM,22,96.33938784199584,133.01556611572715,8.363504224697929,8.194929173533447,0.8230057875426204
TimesFM,23,103.9078444054054,143.20339566883163,8.959072224963927,8.840009816892046,0.8876614148408429
TimesFM,24,113.04614952806652,152.81652662437267,9.895032794475588,9.561366022131752,0.9657279063636592
TimesFM,25,118.08886459875261,160.09876086388758,10.272169680724828,9.96930431619623,1.0088066904525688
TimesFM,26,123.37469955925157,168.4418509094063,10.679305586234708,10.357247221488608,1.0539623932438356
TimesFM,27,127.0427703846154,174.55492281375402,10.908073308797766,10.581839269843318,1.0852978997901488
TimesFM,28,129.9388345218295,179.66409153664952,10.934904472924362,10.658692838097473,1.1100383263115519
TimesFM,29,131.56464050103952,182.79401823197608,11.018710127724114,10.737965669551576,1.1239272222271637
TimesFM,30,132.28264867359667,185.05210070738727,10.908353163568446,10.664042472431182,1.1300610050417959
TimesFM,31,132.95255626819127,187.6041468550083,10.722135281050518,10.493764829444144,1.1357838754047918
TimesFM,32,131.01895259251557,188.35774803287097,10.226170046600943,10.079401520011585,1.119265532787702
TimesFM,33,131.20205424740126,189.68852859498102,9.87194013685563,9.76876269901455,1.1208297291673457
TimesFM,34,130.7880814760915,188.59941300087604,9.574459566954188,9.45704130567933,1.1172932526097847
TimesFM,35,127.61819063825364,185.82630651538602,8.994187371191968,8.935313658609095,1.0902135859868498
TimesFM,36,123.14171589604989,182.26036350342324,8.411032998801577,8.382306953713577,1.0519720660525071
TimesFM,37,118.16323957172558,176.90116798314043,7.839120058730711,7.831270288805644,1.0094420591691051
TimesFM,38,112.2115242972973,169.4663874872023,7.4046961286647175,7.360428283735773,0.9585978901705033
TimesFM,39,105.63550785446985,160.09033217950838,6.987952536140934,6.940851207642967,0.9024204562812752
TimesFM,40,98.87908807484408,149.25189672596125,6.6093204459281445,6.581091118376,0.8447018771387627
TimesFM,41,92.3325678066528,139.21670499431562,6.262695614114729,6.231130803880918,0.7887764224553372
TimesFM,42,86.70719486070686,130.52084749513406,6.0129123373940025,5.990347748868421,0.7407201227911512
TimesFM,43,80.6934588877339,121.51716344155791,5.792406790130879,5.760545227171067,0.6893461248721764
TimesFM,44,74.07339507068608,110.94461788714155,5.51121746492617,5.515439071112358,0.6327924041420055
TimesFM,45,67.22710122245323,99.98887459504806,5.242578244534453,5.264831275555266,0.5743060509844148
TimesFM,46,62.111865311850316,91.05619345482263,5.028005024889545,5.080354098885904,0.5306077376219036
TimesFM,47,63.31870553846154,86.95130644535332,5.485431652486244,5.327694488590392,0.5409175030604101
TimesFM,48,65.71793772349271,86.99075840450203,4.739803461224698,4.879234954260727,0.5614136056220919
