Timestamp,Holt_Winters
2024-01-20 00:00:00+00:00,41744.3828247363
2024-01-21 00:00:00+00:00,41800.88811869865
2024-01-22 00:00:00+00:00,41705.15864924852
2024-01-23 00:00:00+00:00,39891.22000901221
2024-01-24 00:00:00+00:00,39971.185171712525
2024-01-25 00:00:00+00:00,40164.10136896896
2024-01-26 00:00:00+00:00,40047.71369848272
2024-01-27 00:00:00+00:00,41715.60078086847
2024-01-28 00:00:00+00:00,42198.41207777521
2024-01-29 00:00:00+00:00,42172.94834957444
2024-01-30 00:00:00+00:00,43300.38841330758
2024-01-31 00:00:00+00:00,43122.85527450664
2024-02-01 00:00:00+00:00,42756.40274663016
2024-02-02 00:00:00+00:00,43158.8153215205
2024-02-03 00:00:00+00:00,43306.929120317436
2024-02-04 00:00:00+00:00,43158.727356026204
2024-02-05 00:00:00+00:00,42749.750117820055
2024-02-06 00:00:00+00:00,42787.36253063983
2024-02-07 00:00:00+00:00,43178.2880754357
2024-02-08 00:00:00+00:00,44335.459376417784
2024-02-09 00:00:00+00:00,45333.78902589656
2024-02-10 00:00:00+00:00,47143.00422990814
2024-02-11 00:00:00+00:00,47875.30123241706
2024-02-12 00:00:00+00:00,48439.187326056286
2024-02-13 00:00:00+00:00,49999.58803833003
2024-02-14 00:00:00+00:00,49922.72805014128
2024-02-15 00:00:00+00:00,51871.97296139365
2024-02-16 00:00:00+00:00,52137.28668175157
2024-02-17 00:00:00+00:00,52362.150769076514
2024-02-18 00:00:00+00:00,51921.518315364774
2024-02-19 00:00:00+00:00,52310.85499756854
2024-02-20 00:00:00+00:00,52028.152446861604
2024-02-21 00:00:00+00:00,52445.89512952125
2024-02-22 00:00:00+00:00,52088.25971262068
2024-02-23 00:00:00+00:00,51506.27177034123
2024-02-24 00:00:00+00:00,50977.887661063876
2024-02-25 00:00:00+00:00,51683.852014720505
2024-02-26 00:00:00+00:00,51890.209318781046
2024-02-27 00:00:00+00:00,54367.91858402933
2024-02-28 00:00:00+00:00,57115.241000804934
2024-02-29 00:00:00+00:00,63245.05386398594
2024-03-01 00:00:00+00:00,61398.75275971753
2024-03-02 00:00:00+00:00,62956.875758414666
2024-03-03 00:00:00+00:00,62280.06977437459
2024-03-04 00:00:00+00:00,63596.1246511807
2024-03-05 00:00:00+00:00,69086.15155323042
2024-03-06 00:00:00+00:00,64914.86953660596
2024-03-07 00:00:00+00:00,66588.76549039716
2024-03-08 00:00:00+00:00,67545.64900852425
2024-03-09 00:00:00+00:00,68880.43563069512
2024-03-10 00:00:00+00:00,69217.79248304486
2024-03-11 00:00:00+00:00,69730.13251123307
2024-03-12 00:00:00+00:00,72537.17810592179
2024-03-13 00:00:00+00:00,72426.86592363253
2024-03-14 00:00:00+00:00,73806.57126097672
2024-03-15 00:00:00+00:00,72489.2912425713
2024-03-16 00:00:00+00:00,70442.42898476827
2024-03-17 00:00:00+00:00,65865.03182036469
2024-03-18 00:00:00+00:00,68317.21213930249
2024-03-19 00:00:00+00:00,67944.3338521524
2024-03-20 00:00:00+00:00,62826.51338985427
2024-03-21 00:00:00+00:00,67203.76324235532
2024-03-22 00:00:00+00:00,66053.99378497114
2024-03-23 00:00:00+00:00,64471.49770191084
2024-03-24 00:00:00+00:00,64306.43217880845
2024-03-25 00:00:00+00:00,66842.72031131915
2024-03-26 00:00:00+00:00,69609.7643863126
2024-03-27 00:00:00+00:00,70187.68427523426
2024-03-28 00:00:00+00:00,69816.71829879358
2024-03-29 00:00:00+00:00,70890.17296580829
2024-03-30 00:00:00+00:00,70337.23171404468
2024-03-31 00:00:00+00:00,69998.11343506242
2024-04-01 00:00:00+00:00,71323.80123780243
2024-04-02 00:00:00+00:00,70264.67237303736
2024-04-03 00:00:00+00:00,66494.89359734846
2024-04-04 00:00:00+00:00,66296.08219093077
2024-04-05 00:00:00+00:00,68407.13037343218
2024-04-06 00:00:00+00:00,68186.7713934301
2024-04-07 00:00:00+00:00,69022.0856799298
2024-04-08 00:00:00+00:00,69518.65263836601
2024-04-09 00:00:00+00:00,71457.91025381058
2024-04-10 00:00:00+00:00,69796.03535847829
2024-04-11 00:00:00+00:00,70669.70079878217
2024-04-12 00:00:00+00:00,70349.38626401463
2024-04-13 00:00:00+00:00,67957.07425653907
2024-04-14 00:00:00+00:00,64831.22959048694
2024-04-15 00:00:00+00:00,65772.89923115574
2024-04-16 00:00:00+00:00,64025.00711223324
2024-04-17 00:00:00+00:00,64038.24959326989
2024-04-18 00:00:00+00:00,61905.05313065093
2024-04-19 00:00:00+00:00,63386.982384110364
2024-04-20 00:00:00+00:00,63915.36089900544
2024-04-21 00:00:00+00:00,64982.18631079772
2024-04-22 00:00:00+00:00,65135.77243051968
2024-04-23 00:00:00+00:00,66742.57842005543
2024-04-24 00:00:00+00:00,66660.20610132923
2024-04-25 00:00:00+00:00,64852.02128336366
2024-04-26 00:00:00+00:00,64712.08752255503
2024-04-27 00:00:00+00:00,64064.548786809566
2024-04-28 00:00:00+00:00,63689.29969028132
2024-04-29 00:00:00+00:00,63357.904805508864
2024-04-30 00:00:00+00:00,63917.38451726193
2024-05-01 00:00:00+00:00,61346.32607261664
2024-05-02 00:00:00+00:00,58840.96111599463
2024-05-03 00:00:00+00:00,59190.85583642866
2024-05-04 00:00:00+00:00,62494.48382336783
2024-05-05 00:00:00+00:00,63869.5714571731
2024-05-06 00:00:00+00:00,64170.28753006456
2024-05-07 00:00:00+00:00,63472.931820129204
2024-05-08 00:00:00+00:00,62633.85627447965
2024-05-09 00:00:00+00:00,61528.36127955455
2024-05-10 00:00:00+00:00,63008.51393676985
2024-05-11 00:00:00+00:00,61244.61473691685
2024-05-12 00:00:00+00:00,60998.132150530764
2024-05-13 00:00:00+00:00,61520.54685677581
2024-05-14 00:00:00+00:00,62846.17764041545
2024-05-15 00:00:00+00:00,61840.29935964529
2024-05-16 00:00:00+00:00,65728.83251876361
2024-05-17 00:00:00+00:00,65475.592073883956
2024-05-18 00:00:00+00:00,66964.13191469182
2024-05-19 00:00:00+00:00,67126.95149857245
2024-05-20 00:00:00+00:00,66598.2589575993
2024-05-21 00:00:00+00:00,70784.94313228689
2024-05-22 00:00:00+00:00,70460.21416076647
2024-05-23 00:00:00+00:00,69561.69687671034
2024-05-24 00:00:00+00:00,68435.93492222975
2024-05-25 00:00:00+00:00,68745.0919812657
2024-05-26 00:00:00+00:00,69403.08963121312
2024-05-27 00:00:00+00:00,68932.07763679179
2024-05-28 00:00:00+00:00,69542.42793278492
2024-05-29 00:00:00+00:00,68779.7000142292
2024-05-30 00:00:00+00:00,68003.54556706532
2024-05-31 00:00:00+00:00,68496.45339264836
2024-06-01 00:00:00+00:00,67873.73064654104
2024-06-02 00:00:00+00:00,67949.44933217032
2024-06-03 00:00:00+00:00,67986.15448259174
2024-06-04 00:00:00+00:00,68855.79666223783
2024-06-05 00:00:00+00:00,70474.03527619851
2024-06-06 00:00:00+00:00,71231.3197717562
2024-06-07 00:00:00+00:00,71084.71138048169
2024-06-08 00:00:00+00:00,69853.1853610526
2024-06-09 00:00:00+00:00,69614.59931584267
2024-06-10 00:00:00+00:00,69857.13253926788
2024-06-11 00:00:00+00:00,69783.82181886156
2024-06-12 00:00:00+00:00,67933.96510071808
2024-06-13 00:00:00+00:00,68389.20267768828
2024-06-14 00:00:00+00:00,67183.9243808075
2024-06-15 00:00:00+00:00,66373.37970346233
2024-06-16 00:00:00+00:00,66365.02866204924
2024-06-17 00:00:00+00:00,66718.39083165443
2024-06-18 00:00:00+00:00,66654.40054984254
2024-06-19 00:00:00+00:00,65541.3009590607
2024-06-20 00:00:00+00:00,65145.99123471944
2024-06-21 00:00:00+00:00,65000.661241277536
2024-06-22 00:00:00+00:00,64359.962890078095
2024-06-23 00:00:00+00:00,64352.59553059185
2024-06-24 00:00:00+00:00,63464.79063688291
2024-06-25 00:00:00+00:00,60883.54823037702
2024-06-26 00:00:00+00:00,61722.84623115197
2024-06-27 00:00:00+00:00,61053.67342500479
2024-06-28 00:00:00+00:00,61359.60663403794
2024-06-29 00:00:00+00:00,60257.9569974549
2024-06-30 00:00:00+00:00,60502.03201436671
2024-07-01 00:00:00+00:00,62167.03895374898
2024-07-02 00:00:00+00:00,62832.564078666095
2024-07-03 00:00:00+00:00,62249.84067424037
2024-07-04 00:00:00+00:00,60698.9308667778
2024-07-05 00:00:00+00:00,57844.40350333073
2024-07-06 00:00:00+00:00,56853.14853476906
2024-07-07 00:00:00+00:00,57905.78316358481
2024-07-08 00:00:00+00:00,56233.15420161183
2024-07-09 00:00:00+00:00,56548.92345113891
2024-07-10 00:00:00+00:00,57611.54557997014
2024-07-11 00:00:00+00:00,57677.95284482134
2024-07-12 00:00:00+00:00,57339.23744290923
2024-07-13 00:00:00+00:00,57679.700054830355
2024-07-14 00:00:00+00:00,58809.96687569526
2024-07-15 00:00:00+00:00,60310.79898845604
2024-07-16 00:00:00+00:00,63769.99851799828
2024-07-17 00:00:00+00:00,64822.80808195381
2024-07-18 00:00:00+00:00,64160.77614941394
2024-07-19 00:00:00+00:00,63930.60704047743
2024-07-20 00:00:00+00:00,66129.45045620446
2024-07-21 00:00:00+00:00,66935.76779767923
2024-07-22 00:00:00+00:00,67983.18476478446
2024-07-23 00:00:00+00:00,67642.29249850874
2024-07-24 00:00:00+00:00,66288.61767903999
2024-07-25 00:00:00+00:00,65464.028534660225
2024-07-26 00:00:00+00:00,65776.49033291578
2024-07-27 00:00:00+00:00,67837.46286980396
2024-07-28 00:00:00+00:00,67917.26873341503
2024-07-29 00:00:00+00:00,68249.6979635484
2024-07-30 00:00:00+00:00,66906.06934854454
2024-07-31 00:00:00+00:00,66185.55742739381
2024-08-01 00:00:00+00:00,64673.26324348879
2024-08-02 00:00:00+00:00,65203.598218147126
2024-08-03 00:00:00+00:00,61635.800587401274
2024-08-04 00:00:00+00:00,60658.97850230973
2024-08-05 00:00:00+00:00,58182.93953097524
2024-08-06 00:00:00+00:00,54014.12368956321
2024-08-07 00:00:00+00:00,55808.84360648283
2024-08-08 00:00:00+00:00,55091.78774149614
2024-08-09 00:00:00+00:00,61149.47018091662
2024-08-10 00:00:00+00:00,60811.85587772373
2024-08-11 00:00:00+00:00,60873.502055920646
2024-08-12 00:00:00+00:00,58788.58913715823
2024-08-13 00:00:00+00:00,59220.51986626879
2024-08-14 00:00:00+00:00,60445.13401026574
2024-08-15 00:00:00+00:00,58724.48644126715
2024-08-16 00:00:00+00:00,57523.338080597954
2024-08-17 00:00:00+00:00,58710.61186123181
2024-08-18 00:00:00+00:00,59369.79756468597
2024-08-19 00:00:00+00:00,58460.567611404505
2024-08-20 00:00:00+00:00,59377.53073661048
2024-08-21 00:00:00+00:00,59010.440461649276
2024-08-22 00:00:00+00:00,60987.60712196359
2024-08-23 00:00:00+00:00,60399.47573642401
2024-08-24 00:00:00+00:00,63838.70036283227
2024-08-25 00:00:00+00:00,64140.09279173393
2024-08-26 00:00:00+00:00,64241.102852131175
2024-08-27 00:00:00+00:00,62922.91770990545
2024-08-28 00:00:00+00:00,59528.33273753037
2024-08-29 00:00:00+00:00,58992.82623807361
2024-08-30 00:00:00+00:00,59303.59720038011
2024-08-31 00:00:00+00:00,59083.937121268216
2024-09-01 00:00:00+00:00,58945.02568190511
2024-09-02 00:00:00+00:00,57349.988325802195
2024-09-03 00:00:00+00:00,59024.61961337777
2024-09-04 00:00:00+00:00,57526.599947260635
2024-09-05 00:00:00+00:00,57912.05763059146
2024-09-06 00:00:00+00:00,56244.207992015916
2024-09-07 00:00:00+00:00,54142.34865499388
2024-09-08 00:00:00+00:00,54063.117134771215
2024-09-09 00:00:00+00:00,54732.54859015361
2024-09-10 00:00:00+00:00,56832.30844722347
2024-09-11 00:00:00+00:00,57566.144801007285
2024-09-12 00:00:00+00:00,57331.07204474008
2024-09-13 00:00:00+00:00,58069.563508812134
2024-09-14 00:00:00+00:00,60361.62676637068
2024-09-15 00:00:00+00:00,60036.468252145474
2024-09-16 00:00:00+00:00,59174.58235090897
2024-09-17 00:00:00+00:00,58245.333256957594
2024-09-18 00:00:00+00:00,60173.02626626682
2024-09-19 00:00:00+00:00,61656.821067255274
2024-09-20 00:00:00+00:00,62887.91692544025
2024-09-21 00:00:00+00:00,63180.2818141807
2024-09-22 00:00:00+00:00,63328.25575785801
2024-09-23 00:00:00+00:00,63532.78703035208
2024-09-24 00:00:00+00:00,63278.08089250521
2024-09-25 00:00:00+00:00,64213.54620322474
2024-09-26 00:00:00+00:00,63091.99000727504
2024-09-27 00:00:00+00:00,65130.09584374864
2024-09-28 00:00:00+00:00,65755.46685236682
2024-09-29 00:00:00+00:00,65849.8356356514
2024-09-30 00:00:00+00:00,65563.99800858785
2024-10-01 00:00:00+00:00,63261.186513839886
2024-10-02 00:00:00+00:00,60749.711922731054
2024-10-03 00:00:00+00:00,60583.740338136915
2024-10-04 00:00:00+00:00,60696.283149390816
2024-10-05 00:00:00+00:00,62037.83752471303
2024-10-06 00:00:00+00:00,62018.596752585465
2024-10-07 00:00:00+00:00,62775.326705471
2024-10-08 00:00:00+00:00,62195.35896513119
2024-10-09 00:00:00+00:00,62080.5033272644
2024-10-10 00:00:00+00:00,60497.23061482255
2024-10-11 00:00:00+00:00,60189.27475705715
2024-10-12 00:00:00+00:00,62384.454219320025
2024-10-13 00:00:00+00:00,63139.76678308886
2024-10-14 00:00:00+00:00,62794.39497884408
2024-10-15 00:00:00+00:00,66042.39599729975
2024-10-16 00:00:00+00:00,67046.9933591191
2024-10-17 00:00:00+00:00,67620.14237258204
2024-10-18 00:00:00+00:00,67388.0291712201
2024-10-19 00:00:00+00:00,68430.18366184189
2024-10-20 00:00:00+00:00,68370.88735465058
2024-10-21 00:00:00+00:00,69023.43723333174
2024-10-22 00:00:00+00:00,67339.40637840724
2024-10-23 00:00:00+00:00,67389.12446498865
2024-10-24 00:00:00+00:00,66606.06709642915
2024-10-25 00:00:00+00:00,68175.04221370384
2024-10-26 00:00:00+00:00,66591.06548164312
2024-10-27 00:00:00+00:00,67030.01919374891
2024-10-28 00:00:00+00:00,67967.1891781592
2024-10-29 00:00:00+00:00,69909.28108536168
2024-10-30 00:00:00+00:00,72828.23156537558
2024-10-31 00:00:00+00:00,72410.45616711408
2024-11-01 00:00:00+00:00,70305.195654488
2024-11-02 00:00:00+00:00,69542.18844300635
2024-11-03 00:00:00+00:00,69400.97926493865
2024-11-04 00:00:00+00:00,68786.83705077771
2024-11-05 00:00:00+00:00,67854.97676258138
2024-11-06 00:00:00+00:00,69447.07951195523
2024-11-07 00:00:00+00:00,75763.42202801778
2024-11-08 00:00:00+00:00,76045.2614492217
2024-11-09 00:00:00+00:00,76714.68187263967
2024-11-10 00:00:00+00:00,76880.18693648906
2024-11-11 00:00:00+00:00,80615.23343905623
2024-11-12 00:00:00+00:00,89650.79379194985
2024-11-13 00:00:00+00:00,88284.79251794056
2024-11-14 00:00:00+00:00,91298.84412237552
2024-11-15 00:00:00+00:00,87574.40639615987
2024-11-16 00:00:00+00:00,91339.41590310296
2024-11-17 00:00:00+00:00,90863.59019107863
2024-11-18 00:00:00+00:00,90094.0741093566
2024-11-19 00:00:00+00:00,90797.08136660735
2024-11-20 00:00:00+00:00,92642.27200516131
2024-11-21 00:00:00+00:00,95040.1466359099
2024-11-22 00:00:00+00:00,99345.849974436
2024-11-23 00:00:00+00:00,99893.6175328869
2024-11-24 00:00:00+00:00,98530.07826008754
2024-11-25 00:00:00+00:00,98737.45634797034
2024-11-26 00:00:00+00:00,93506.30790843906
2024-11-27 00:00:00+00:00,92118.27586082922
2024-11-28 00:00:00+00:00,96474.91471295655
2024-11-29 00:00:00+00:00,96206.1440170054
2024-11-30 00:00:00+00:00,97757.02548847793
2024-12-01 00:00:00+00:00,96956.53748685957
2024-12-02 00:00:00+00:00,97818.38014701358
2024-12-03 00:00:00+00:00,96322.94508553251
2024-12-04 00:00:00+00:00,96141.60172951117
2024-12-05 00:00:00+00:00,99249.0350102822
2024-12-06 00:00:00+00:00,97319.32973031205
2024-12-07 00:00:00+00:00,100177.25332331107
2024-12-08 00:00:00+00:00,100281.76238616908
2024-12-09 00:00:00+00:00,101540.9319603902
2024-12-10 00:00:00+00:00,97916.22357950374
2024-12-11 00:00:00+00:00,96987.53405638644
2024-12-12 00:00:00+00:00,101487.5355266878
2024-12-13 00:00:00+00:00,100489.47139873989
2024-12-14 00:00:00+00:00,101744.9011976498
2024-12-15 00:00:00+00:00,101701.5893810951
2024-12-16 00:00:00+00:00,104745.21823545029
2024-12-17 00:00:00+00:00,106440.64364423977
2024-12-18 00:00:00+00:00,106555.77719831522
2024-12-19 00:00:00+00:00,100481.16100284527
2024-12-20 00:00:00+00:00,97679.5261103677
2024-12-21 00:00:00+00:00,98076.56775504262
2024-12-22 00:00:00+00:00,97522.35522564357
2024-12-23 00:00:00+00:00,95388.15208097287
2024-12-24 00:00:00+00:00,95036.02903601217
2024-12-25 00:00:00+00:00,98903.77957765179
2024-12-26 00:00:00+00:00,99681.69696982404
2024-12-27 00:00:00+00:00,95943.22926882473
2024-12-28 00:00:00+00:00,94428.05672873197
2024-12-29 00:00:00+00:00,95374.04637275981
2024-12-30 00:00:00+00:00,93785.95259110538
2024-12-31 00:00:00+00:00,92859.73002333344
2025-01-01 00:00:00+00:00,93634.34721086058
2025-01-02 00:00:00+00:00,94657.25553199249
2025-01-03 00:00:00+00:00,97196.07278818179
2025-01-04 00:00:00+00:00,98428.96799978719
2025-01-05 00:00:00+00:00,98508.28389225966
2025-01-06 00:00:00+00:00,98633.46738123611
2025-01-07 00:00:00+00:00,102627.74305008102
2025-01-08 00:00:00+00:00,97256.79268586109
2025-01-09 00:00:00+00:00,95360.81082976657
2025-01-10 00:00:00+00:00,92833.4072992245
2025-01-11 00:00:00+00:00,95016.86623665497
2025-01-12 00:00:00+00:00,94890.19466335441
2025-01-13 00:00:00+00:00,94814.71547372316
2025-01-14 00:00:00+00:00,94817.1189872146
2025-01-15 00:00:00+00:00,96833.7199529816
2025-01-16 00:00:00+00:00,100852.71478213865
2025-01-17 00:00:00+00:00,100310.15762630862
2025-01-18 00:00:00+00:00,104481.25444894009
2025-01-19 00:00:00+00:00,104781.57140804305
2025-01-20 00:00:00+00:00,101561.59271723246
2025-01-21 00:00:00+00:00,102479.70109152794
2025-01-22 00:00:00+00:00,106510.48740857546
2025-01-23 00:00:00+00:00,103962.31993648795
2025-01-24 00:00:00+00:00,104269.03847709851
2025-01-25 00:00:00+00:00,105188.16690001027
2025-01-26 00:00:00+00:00,105061.14336056897
2025-01-27 00:00:00+00:00,102880.37855025528
2025-01-28 00:00:00+00:00,102386.01035777017
2025-01-29 00:00:00+00:00,101576.8022767965
2025-01-30 00:00:00+00:00,104043.31360211316
2025-01-31 00:00:00+00:00,105052.54475314688
2025-02-01 00:00:00+00:00,102695.61636564744
2025-02-02 00:00:00+00:00,100911.37363072103
2025-02-03 00:00:00+00:00,97935.11367313488
2025-02-04 00:00:00+00:00,101760.66109674246
2025-02-05 00:00:00+00:00,98144.19451304384
2025-02-06 00:00:00+00:00,96897.3492233855
2025-02-07 00:00:00+00:00,96849.40805213762
2025-02-08 00:00:00+00:00,96810.671247828
2025-02-09 00:00:00+00:00,96743.64395024945
2025-02-10 00:00:00+00:00,96755.72900835294
2025-02-11 00:00:00+00:00,97739.74869991532
2025-02-12 00:00:00+00:00,96044.2687266689
2025-02-13 00:00:00+00:00,98139.15120011775
2025-02-14 00:00:00+00:00,96941.13221701837
2025-02-15 00:00:00+00:00,97798.8085600552
2025-02-16 00:00:00+00:00,97873.42256751149
2025-02-17 00:00:00+00:00,96420.67601620712
2025-02-18 00:00:00+00:00,96028.03456985852
2025-02-19 00:00:00+00:00,95843.24616697588
2025-02-20 00:00:00+00:00,96851.73656207259
